dtfrom	dtto	zones	ind_id	ind_name	code	regname	value
19.08.2013	25.08.2013	3	1000	Неизвестно (1000)	25	Савёловский район 	Тинистый
19.08.2013	25.08.2013	3	1001	Неизвестно (1001)	25	Савёловский район 	Тинистый
19.08.2013	25.08.2013	3	1002	Запах при 20C	25	Савёловский район 	1
19.08.2013	25.08.2013	3	1003	Неизвестно (1003)	25	Савёловский район 	20.3
19.08.2013	25.08.2013	3	1004	Цветность	25	Савёловский район 	10
19.08.2013	25.08.2013	3	1005	Мутность	25	Савёловский район 	<0.30
19.08.2013	25.08.2013	3	1006	Водородный показатель (pH)	25	Савёловский район 	7.3
19.08.2013	25.08.2013	3	1013	Железо общее	25	Савёловский район 	<0.05
19.08.2013	25.08.2013	3	1050	Термотолерантные колиформные бактерии (ТКБ)	25	Савёловский район 	отс.
19.08.2013	25.08.2013	3	1053	Общее микробное число (ОМЧ)	25	Савёловский район 	отс.
19.08.2013	25.08.2013	3	1121	Остаточный хлор	25	Савёловский район 	0.35
19.08.2013	25.08.2013	3	1200	Запах при 60C	25	Савёловский район 	1
19.08.2013	25.08.2013	3	5147	Неизвестно (5147)	25	Савёловский район 	1
19.08.2013	25.08.2013	3	5148	Неизвестно (5148)	25	Савёловский район 	Тинистый
19.08.2013	25.08.2013	3	5501	Общие колиформные бактерии (ОКБ)	25	Савёловский район 	отс.
19.08.2013	25.08.2013	1|3	1000	Неизвестно (1000)	21	Район Сокол 	Тинистый
19.08.2013	25.08.2013	1|3	1001	Неизвестно (1001)	21	Район Сокол 	Тинистый
19.08.2013	25.08.2013	1|3	1002	Запах при 20C	21	Район Сокол 	1
19.08.2013	25.08.2013	1|3	1003	Неизвестно (1003)	21	Район Сокол 	21.3
19.08.2013	25.08.2013	1|3	1004	Цветность	21	Район Сокол 	7
19.08.2013	25.08.2013	1|3	1005	Мутность	21	Район Сокол 	<0.30
19.08.2013	25.08.2013	1|3	1006	Водородный показатель (pH)	21	Район Сокол 	7.3
19.08.2013	25.08.2013	1|3	1013	Железо общее	21	Район Сокол 	<0.05
19.08.2013	25.08.2013	1|3	1050	Термотолерантные колиформные бактерии (ТКБ)	21	Район Сокол 	отс.
19.08.2013	25.08.2013	1|3	1053	Общее микробное число (ОМЧ)	21	Район Сокол 	отс.
19.08.2013	25.08.2013	1|3	1121	Остаточный хлор	21	Район Сокол 	0.26
19.08.2013	25.08.2013	1|3	1200	Запах при 60C	21	Район Сокол 	1-2
19.08.2013	25.08.2013	1|3	5147	Неизвестно (5147)	21	Район Сокол 	1
19.08.2013	25.08.2013	1|3	5148	Неизвестно (5148)	21	Район Сокол 	Тинистый
19.08.2013	25.08.2013	1|3	5501	Общие колиформные бактерии (ОКБ)	21	Район Сокол 	отс.
19.08.2013	25.08.2013	3	1000	Неизвестно (1000)	26	Тимирязевский район 	Тинистый
19.08.2013	25.08.2013	3	1001	Неизвестно (1001)	26	Тимирязевский район 	Хлорно-тинистый
19.08.2013	25.08.2013	3	1002	Запах при 20C	26	Тимирязевский район 	1
19.08.2013	25.08.2013	3	1003	Неизвестно (1003)	26	Тимирязевский район 	20.5
19.08.2013	25.08.2013	3	1004	Цветность	26	Тимирязевский район 	11
19.08.2013	25.08.2013	3	1005	Мутность	26	Тимирязевский район 	<0.30
19.08.2013	25.08.2013	3	1006	Водородный показатель (pH)	26	Тимирязевский район 	7.2
19.08.2013	25.08.2013	3	1013	Железо общее	26	Тимирязевский район 	<0.05
19.08.2013	25.08.2013	3	1050	Термотолерантные колиформные бактерии (ТКБ)	26	Тимирязевский район 	отс.
19.08.2013	25.08.2013	3	1053	Общее микробное число (ОМЧ)	26	Тимирязевский район 	отс.
19.08.2013	25.08.2013	3	1121	Остаточный хлор	26	Тимирязевский район 	0.54
19.08.2013	25.08.2013	3	1200	Запах при 60C	26	Тимирязевский район 	1
19.08.2013	25.08.2013	3	5147	Неизвестно (5147)	26	Тимирязевский район 	1
19.08.2013	25.08.2013	3	5148	Неизвестно (5148)	26	Тимирязевский район 	Тинистый
19.08.2013	25.08.2013	3	5501	Общие колиформные бактерии (ОКБ)	26	Тимирязевский район 	отс.
19.08.2013	25.08.2013	3	1000	Неизвестно (1000)	16	Район Ховрино 	Хлорно-тинистый
19.08.2013	25.08.2013	3	1001	Неизвестно (1001)	16	Район Ховрино 	Хлорно-тинистый
19.08.2013	25.08.2013	3	1002	Запах при 20C	16	Район Ховрино 	1
19.08.2013	25.08.2013	3	1003	Неизвестно (1003)	16	Район Ховрино 	17.5
19.08.2013	25.08.2013	3	1004	Цветность	16	Район Ховрино 	11
19.08.2013	25.08.2013	3	1005	Мутность	16	Район Ховрино 	<0.30
19.08.2013	25.08.2013	3	1006	Водородный показатель (pH)	16	Район Ховрино 	7.3
19.08.2013	25.08.2013	3	1013	Железо общее	16	Район Ховрино 	<0.05
19.08.2013	25.08.2013	3	1050	Термотолерантные колиформные бактерии (ТКБ)	16	Район Ховрино 	отс.
19.08.2013	25.08.2013	3	1053	Общее микробное число (ОМЧ)	16	Район Ховрино 	отс.
19.08.2013	25.08.2013	3	1121	Остаточный хлор	16	Район Ховрино 	0.44
19.08.2013	25.08.2013	3	1200	Запах при 60C	16	Район Ховрино 	1
19.08.2013	25.08.2013	3	5147	Неизвестно (5147)	16	Район Ховрино 	1
19.08.2013	25.08.2013	3	5148	Неизвестно (5148)	16	Район Ховрино 	Хлорно-тинистый
19.08.2013	25.08.2013	3	5501	Общие колиформные бактерии (ОКБ)	16	Район Ховрино 	отс.
19.08.2013	25.08.2013	1	1000	Неизвестно (1000)	23	Хорошёвский район 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1001	Неизвестно (1001)	23	Хорошёвский район 	Хлорно-тинистый
19.08.2013	25.08.2013	1	1002	Запах при 20C	23	Хорошёвский район 	1
19.08.2013	25.08.2013	1	1003	Неизвестно (1003)	23	Хорошёвский район 	20.2
19.08.2013	25.08.2013	1	1004	Цветность	23	Хорошёвский район 	8
19.08.2013	25.08.2013	1	1005	Мутность	23	Хорошёвский район 	<0.30
19.08.2013	25.08.2013	1	1006	Водородный показатель (pH)	23	Хорошёвский район 	7.3
19.08.2013	25.08.2013	1	1013	Железо общее	23	Хорошёвский район 	<0.05
19.08.2013	25.08.2013	1	1050	Термотолерантные колиформные бактерии (ТКБ)	23	Хорошёвский район 	отс.
19.08.2013	25.08.2013	1	1053	Общее микробное число (ОМЧ)	23	Хорошёвский район 	отс.
19.08.2013	25.08.2013	1	1121	Остаточный хлор	23	Хорошёвский район 	0.91
19.08.2013	25.08.2013	1	1200	Запах при 60C	23	Хорошёвский район 	1-2
19.08.2013	25.08.2013	1	5147	Неизвестно (5147)	23	Хорошёвский район 	1
19.08.2013	25.08.2013	1	5148	Неизвестно (5148)	23	Хорошёвский район 	Хлорно-тинистый
19.08.2013	25.08.2013	1	5501	Общие колиформные бактерии (ОКБ)	23	Хорошёвский район 	отс.
19.08.2013	25.08.2013	3	1000	Неизвестно (1000)	42	Алексеевский район 	Хлорно-тинистый
19.08.2013	25.08.2013	3	1001	Неизвестно (1001)	42	Алексеевский район 	Хлорно-тинистый
19.08.2013	25.08.2013	3	1002	Запах при 20C	42	Алексеевский район 	1
19.08.2013	25.08.2013	3	1003	Неизвестно (1003)	42	Алексеевский район 	21.3
19.08.2013	25.08.2013	3	1004	Цветность	42	Алексеевский район 	11
19.08.2013	25.08.2013	3	1005	Мутность	42	Алексеевский район 	0.39
19.08.2013	25.08.2013	3	1006	Водородный показатель (pH)	42	Алексеевский район 	7.2
19.08.2013	25.08.2013	3	1013	Железо общее	42	Алексеевский район 	<0.05
19.08.2013	25.08.2013	3	1050	Термотолерантные колиформные бактерии (ТКБ)	42	Алексеевский район 	отс.
19.08.2013	25.08.2013	3	1053	Общее микробное число (ОМЧ)	42	Алексеевский район 	отс.
19.08.2013	25.08.2013	3	1121	Остаточный хлор	42	Алексеевский район 	0.29
19.08.2013	25.08.2013	3	1200	Запах при 60C	42	Алексеевский район 	1
19.08.2013	25.08.2013	3	5147	Неизвестно (5147)	42	Алексеевский район 	1
19.08.2013	25.08.2013	3	5148	Неизвестно (5148)	42	Алексеевский район 	Хлорно-тинистый
19.08.2013	25.08.2013	3	5501	Общие колиформные бактерии (ОКБ)	42	Алексеевский район 	отс.
19.08.2013	25.08.2013	3	1000	Неизвестно (1000)	30	Алтуфьевский район 	Тинистый
19.08.2013	25.08.2013	3	1001	Неизвестно (1001)	30	Алтуфьевский район 	Тинистый
19.08.2013	25.08.2013	3	1002	Запах при 20C	30	Алтуфьевский район 	1
19.08.2013	25.08.2013	3	1003	Неизвестно (1003)	30	Алтуфьевский район 	20.1
19.08.2013	25.08.2013	3	1004	Цветность	30	Алтуфьевский район 	12
19.08.2013	25.08.2013	3	1005	Мутность	30	Алтуфьевский район 	0.33
19.08.2013	25.08.2013	3	1006	Водородный показатель (pH)	30	Алтуфьевский район 	7.2
19.08.2013	25.08.2013	3	1013	Железо общее	30	Алтуфьевский район 	<0.05
19.08.2013	25.08.2013	3	1050	Термотолерантные колиформные бактерии (ТКБ)	30	Алтуфьевский район 	отс.
19.08.2013	25.08.2013	3	1053	Общее микробное число (ОМЧ)	30	Алтуфьевский район 	отс.
19.08.2013	25.08.2013	3	1121	Остаточный хлор	30	Алтуфьевский район 	0.34
19.08.2013	25.08.2013	3	1200	Запах при 60C	30	Алтуфьевский район 	2
19.08.2013	25.08.2013	3	5147	Неизвестно (5147)	30	Алтуфьевский район 	1
19.08.2013	25.08.2013	3	5148	Неизвестно (5148)	30	Алтуфьевский район 	Тинистый
19.08.2013	25.08.2013	3	5501	Общие колиформные бактерии (ОКБ)	30	Алтуфьевский район 	отс.
19.08.2013	25.08.2013	3	1000	Неизвестно (1000)	35	Бабушкинский район 	Хлорно-тинистый
19.08.2013	25.08.2013	3	1001	Неизвестно (1001)	35	Бабушкинский район 	Хлорно-тинистый
19.08.2013	25.08.2013	3	1002	Запах при 20C	35	Бабушкинский район 	1
19.08.2013	25.08.2013	3	1003	Неизвестно (1003)	35	Бабушкинский район 	21.2
19.08.2013	25.08.2013	3	1004	Цветность	35	Бабушкинский район 	11
19.08.2013	25.08.2013	3	1005	Мутность	35	Бабушкинский район 	0.54
