"0_ID";"1_Наименование";"0_LABEL";"1_Адрес";"0_X";"0_Y";"0_BUI_NO_BTI";"0_CAD_NO";"0_STREET_BTI";"0_HOUSE_BTI";"0_HADD_BTI";"1_Округ";"1_Район";"0_UNOM";"0_Площадь";"0_Собственник_СО";"1_Собственник"
"000007746";"Сезонное летнее кафе при стационарном предприятии; Сталеваров ул., вл.3л";"ул. Сталеваров 3Л";"ул. Сталеваров 3Л";"37,841536999";"55,75755";;;;;;"ВАО";"Ивановское";"2 503 590";"200";"Мой двор";"ЛАФ"
"000007747";"Сезонное летнее кафе при стационарном предприятии; Чечулина ул., вл.26 стр.1";"ул. Чечулина 26";"ул. Чечулина 26";"37,834540999";"55,782119";;;;;;"ВАО";"Ивановское";"28 959";"50";"Гранат";"РиИМ"
"000007748";"Сезонное летнее кафе при стационарном предприятии; Измайловское шоссе., 71А";"Измайловское шоссе 71 к. А";"Измайловское шоссе 71 к. А";"37,75002";"55,789292";;;;;;"ВАО";"Измайлово";"2 105 505";"80";"ТГК ""АЛЬФА""";"АЛЬФА"
"000007749";"Сезонное летнее кафе при стационарном предприятии; Первомайская ул., 47/19";"Первомайская ул. 47/19";"Первомайская ул. 47/19";"37,7874949999999";"55,7932729999999";;;;;;"ВАО";"Измайлово";"19 178";"80";"ЛАКОМКА-97";"ЛАКОМКА - 97"
"000007750";"Сезонное летнее кафе при стационарном предприятии; Измайловский бульв., 49";"Измайловский бульв. 49";"Измайловский бульв. 49";"37,8006489999999";"55,7972589999999";;;;;;"ВАО";"Измайлово";"8 627";"70";"МЕГА СЕРВИС";"МЕГА СЕРВИС"
"000007751";"Сезонное летнее кафе при стационарном предприятии; Никитинская ул., 13";"Никитинская ул. 13";"Никитинская ул. 13";"37,774868";"55,799068";;;;;;"ВАО";"Измайлово";"2 115 432";"40";"РИПО ""МЕЧТА""";"РИПО ""МЕЧТА"""
"000007752";"Сезонное летнее кафе при стационарном предприятии; Измайловское шоссе, 71, корп. 4Г-Д";"Измайловское шоссе 71 к. 4Г-Д";"Измайловское шоссе 71 к. 4Г-Д";"37,749160999";"55,791499";;;;;;"ВАО";"Измайлово";"2 105 502";"50";"АМАЗОНИЯ";"Амазония"
"000007753";"Сезонное летнее кафе при стационарном предприятии; Измайловское шоссе, 71, корп 4Г-Д";"Измайловское шоссе 71 к. 4Г-Д";"Измайловское шоссе 71 к. 4Г-Д";"37,749064999";"55,791258";;;;;;"ВАО";"Измайлово";"2 105 502";"45";"АМАТЭРАССУ";"ДЕЛЬТА-ГРУПП"
"000007754";"Сезонное летнее кафе при стационарном предприятии; Измайловское шоссе, 69Г";"Измайловское шоссе 69Г";"Измайловское шоссе 69Г";"37,750191";"55,7884829999999";;;;;;"ВАО";"Измайлово";"2 504 762";"40";"Джапсо";"ВМК"
"000007755";"Сезонное летнее кафе при стационарном предприятии; Открытое шоссе, вл.24, корп.11";"Открытое шоссе 24 к. 11";"Открытое шоссе 24 к. 11";"37,756328";"55,823008";;;;;;"ВАО";"Метрогородок";"18 134";"30";"ВИЗУС";"ВОСТОК-50"
"000007756";"Сезонное летнее кафе при стационарном предприятии; Зеленый пр., вл.22";"Зелёный просп. 22";"Зелёный просп. 22";"37,7886329999999";"55,75092";;;;;;"ВАО";"Новогиреево";"250 027";"30";"ШОКОЛАДНИЦА";"ГАЛЕРЕЯ-АЛЕКС"
"000007757";"Сезонное летнее кафе при стационарном предприятии; Свободный пр-т, вл.33";"Свободный просп. 33";"Свободный просп. 33";"37,819478";"55,752363";;;;;;"ВАО";"Новогиреево";"2 501 245";"56";"ШОКОЛАДНИЦА";"ШОКОЛАДНАЯ ЖИЗНЬ"
"000007758";"Сезонное летнее кафе при стационарном предприятии; Свободный пр., вл. 35а";"Свободный просп. 35А";"Свободный просп. 35А";"37,817558";"55,7506849999999";;;;;;"ВАО";"Новогиреево";"2 502 197";"80";"ЗАО ""ЛАНЧ""";"ЛАНЧ"
"000007759";"Сезонное летнее кафе при стационарном предприятии; Зеленый пр., вл. 54а";"Зелёный просп. 54А";"Зелёный просп. 54А";"37,812783";"55,751844";;;;;;"ВАО";"Новогиреево";"2 504 272";"115";"ПЯТЫЙ ПОЛЮС";"АВЕРТЕКС"
"000007760";"Сезонное летнее кафе при стационарном предприятии; Зеленый пр-т, вл. 79А";"Зелёный просп. 79А";"Зелёный просп. 79А";"37,81671";"55,751988999";;;;;;"ВАО";"Новогиреево";"2 501 031";"80";"Торкомс";"ТОРКОМС"
"000007761";"Сезонное летнее кафе при стационарном предприятии; Зеленый пр-т, вл. 83";"Зелёный просп. 83";"Зелёный просп. 83";"37,8201";"55,7523989999999";;;;;;"ВАО";"Новогиреево";"2 121 996";"87";"ЯПОША";"Япошка-сити"
"000007762";"Сезонное летнее кафе при стационарном предприятии; Зеленый пр-т, 81";"Зелёный просп. 81";"Зелёный просп. 81";"37,81995";"55,751844";;;;;;"ВАО";"Новогиреево";"2 122 044";"50";"СЛОТ КАФЕ";"СЛОТ КАФЕ"
"000007763";"Сезонное летнее кафе при стационарном предприятии; Новокосинская ул., 19, стр. 2";"Новокосинская ул. 19 с. 2";"Новокосинская ул. 19 с. 2";"37,859454";"55,740418";;;;;;"ВАО";"Новокосино";"2 401 532";"55";"Шарманка";"ДАНИОН"
"000007764";"Сезонное летнее кафе при стационарном предприятии; Новокосинская ул., 15И";"Новокосинская ул. 15 к. 3";"Новокосинская ул. 15 к. 3";"37,854562";"55,737779";;;;;;"ВАО";"Новокосино";"82 020";"150";"Вальсар";"ВАЛЬСАР"
"000007765";"Сезонное летнее кафе при стационарном предприятии; Новокосинская ул., 36";"Новокосинская ул. 36";"Новокосинская ул. 36";"37,86897";"55,7425629999999";;;;;;"ВАО";"Новокосино";"2 122 153";"83,2";"ООО ""ОРИОН""";"Орион"
"000007766";"Сезонное летнее кафе при стационарном предприятии; Перовская ул. ,вл.35А";"Перовская ул. 35А";"Перовская ул. 35А";"37,775082";"55,7466149999999";;;;;;"ВАО";"Перово";"2 502 476";"170";"ДЯДЯ КОЛЯ";"АВЕРТЕКС"
"000007767";"Сезонное летнее кафе при стационарном предприятии; шоссе Энтузиастов, д.50";"шоссе Энтузиастов 50";"шоссе Энтузиастов 50";"37,758678";"55,75933";;;;;;"ВАО";"Перово";"30 139";"48,3";"РЕСТОРАН ""ТАНУКИ""";"ЭЛИТКОМ"
"000007768";"Сезонное летнее кафе при стационарном предприятии; Плеханова ул, д.16, к.1";"ул. Плеханова 16 к. 1";"ул. Плеханова 16 к. 1";"37,765342";"55,744918";;;;;;"ВАО";"Перово";"19 968";"46,7";"""ПЕРОВО-ГРИЛЬ""";"КОЛОСОК"
"000007769";"Сезонное летнее кафе при стационарном предприятии; 3-я Владимирская ул. ,д.29";"3-я Владимирская ул. 29";"3-я Владимирская ул. 29";"37,791218";"55,753414";;;;;;"ВАО";"Перово";"4 129";"101";"ТАНУКИ";"ЕНИСЕЙ"
"000007770";"Сезонное летнее кафе при стационарном предприятии; Зеленый пр-т, д.19";"Зелёный просп. 19";"Зелёный просп. 19";"37,7820669999999";"55,750696999";;;;;;"ВАО";"Перово";"2 122 000";"560";"РИО ГРАНДЭ";"РИО ГРАНДЭ"
"000007771";"Сезонное летнее кафе при стационарном предприятии; Перовская ул., д.32, стр.1";"Перовская ул. 32 с. 1";"Перовская ул. 32 с. 1";"37,776540999";"55,7450449999999";;;;;;"ВАО";"Перово";"2 503 176";"48";"""ДА ПИНА""";"СОНТЭКС"
"000007772";"Сезонное летнее кафе при стационарном предприятии; Электродная ул., д.14, стр.2";"Электродная ул. 14 с. 2";"Электродная ул. 14 с. 2";"37,756135";"55,748831";;;;;;"ВАО";"Перово";"4 200 042";"70";"СОЛОХА";"СЕРЕБРЯНЫЙ ДОН"
"000007773";"Сезонное летнее кафе при стационарном предприятии; шоссе Энтузиастов, д.33А";"шоссе Энтузиастов 33А";"шоссе Энтузиастов 33А";"37,772378";"55,76317";;;;;;"ВАО";"Перово";"2 503 384";"400";"ФИЗИКА";"Компания три девятки-999"
"000007774";"Сезонное летнее кафе при стационарном предприятии; Кусковская ул., д.1Б";"Кусковская ул. 1Б";"Кусковская ул. 1Б";"37,764546";"55,73793";;;;;;"ВАО";"Перово";"2 121 750";"94";"АСЯ";"Авгас Инвест"
"000007775";"Сезонное летнее кафе при стационарном предприятии; Халтуринская ул., вл.11а";"Халтуринская ул. 11А";"Халтуринская ул. 11А";"37,726652";"55,801523";;;;;;"ВАО";"Преображенское";"2 403 868";"24";"ФОРСАЖ";"ФОРСАЖ"
"000007776";"Сезонное летнее кафе при стационарном предприятии; Преображенская пл., вл.12";"Преображенская пл. 12";"Преображенская пл. 12";"37,713839";"55,794596";;;;;;"ВАО";"Преображенское";"2 114 485";"154";"БАР ПРИ КИНОТЕАТР ИМ. МОССОВЕТА";"КИНОТЕАТР ИМ. МОССОВЕТА"
"000007777";"Сезонное летнее кафе при стационарном предприятии; Преображенская пл., вл.6";"Преображенская пл. 6";"Преображенская пл. 6";"37,7107249999999";"55,794943";;;;;;"ВАО";"Преображенское";"64 154";"50";"БАРРАНДОВ";"АППЕТИТ"
"000007778";"Сезонное летнее кафе при стационарном предприятии; Преображенская пл., вл.6";"Преображенская пл. 6";"Преображенская пл. 6";"37,711032";"55,794984";;;;;;"ВАО";"Преображенское";"64 154";"50";"ТЕТ-А-ТЕТ";"БОН АППЕТИТ"
"000007779";"Сезонное летнее кафе при стационарном предприятии; Преображенская ул., вл.5/7";"Преображенская ул. 5/7";"Преображенская ул. 5/7";"37,7053209999999";"55,795638";;;;;;"ВАО";"Преображенское";"20 731";"100";"ТАНУКИ";"ЛИДЕР"
"000007780";"Сезонное летнее кафе при стационарном предприятии; Б.Черкизовскаяя ул., вл.6";"Большая Черкизовская ул. 6";"Большая Черкизовская ул. 6";"37,7193889999999";"55,796420999";;;;;;"ВАО";"Преображенское";"2 114 486";"30";"РОСИНТЕР РЕСТОРАНТС""";"РОСИНТЕР РЕСТОРАНТС"
"000007781";"Сезонное летнее кафе при стационарном предприятии; Б.Черкизовская ул., вл.30Б";"Большая Черкизовская ул. 30Б";"Большая Черкизовская ул. 30Б";"37,740834";"55,800055";;;;;;"ВАО";"Преображенское";"2 402 101";"80";"МОРЕ СУШИ";"ПРОГРЕСС"
"000007782";"Сезонное летнее кафе при стационарном предприятии; Преображенский вал, вл.27";"ул. Преображенский Вал 27";"ул. Преображенский Вал 27";"37,716943";"55,789916";;;;;;"ВАО";"Преображенское";"2 109 560";"100";"КУР";"Альянс"
"000007783";"Сезонное летнее кафе при стационарном предприятии; Щёлковское шоссе, вл. 68";"Щёлковское шоссе 68";"Щёлковское шоссе 68";"37,8073649999999";"55,810120999";;;;;;"ВАО";"Северное Измайлово";"2 116 208";"30";"Якитория ООО ""Нами""";"НАМИ"
"000007784";"Сезонное летнее кафе при стационарном предприятии; Щелковское ш., вл.6";"Щёлковское шоссе 6";"Щёлковское шоссе 6";"37,76019";"55,80411";;;;;;"ВАО";"Северное Измайлово";"29 881";"20";"Сахара";"ТАНДЕМ"
"000007785";"Сезонное летнее кафе при стационарном предприятии; Сиреневый бульв. 15А";"Сиреневый бульв. 15А";"Сиреневый бульв. 15А";"37,785586";"55,803103";;;;;;"ВАО";"Северное Измайлово";"2 132 468";"25";"ВИВАТ ПИЦЦА";"ВИВАТ ПИЦЦА"
